Sr.No,Round,Institute,Program,Stream,Seat Type,Quota,Category,Opening Rank,Closing Rank
2838,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electrical & Electronics Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,19766,19766
2839,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,198044,276262
2840,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,50309,74119
2841,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Mechanical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,315983,424648
2842,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,74106,93497
2843,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,37144,50402
2844,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,13083,15573
2845,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,7091,7091
2846,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,111792,149976
2847,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,27756,37211
2848,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electronics & Communication Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,12493,12493
2849,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Computer Science And Business System,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,80947,104346
2850,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Computer Science And Business System,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,18802,24249
2851,Round 2,"Asansol Engineering College, Asansol, Burdwan",Civil Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,252093,403129
2852,Round 2,"Asansol Engineering College, Asansol, Burdwan",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,599169,778686
2853,Round 2,"Asansol Engineering College, Asansol, Burdwan",Information Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,213947,369812
2854,Round 2,"Asansol Engineering College, Asansol, Burdwan",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,48543,93575
2855,Round 2,"Asansol Engineering College, Asansol, Burdwan",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,20317,21995
2856,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,131416,159087
2857,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,31202,48688
2858,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,16309,18285
2859,Round 2,"Asansol Engineering College, Asansol, Burdwan",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,269106,746683
2860,Round 2,"Asansol Engineering College, Asansol, Burdwan",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,72419,92492
2861,Round 2,"Asansol Engineering College, Asansol, Burdwan",Electronics & Communication Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,25922,30000
2862,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,223154,223154
2863,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,42127,74823
2864,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering (Artificial Intelligence And Machine Learning) (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,19870,25061
2865,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science And Business System,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,269749,595754
2866,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science And Business System,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,84501,84501
2867,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science And Business System (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,27267,27267
2868,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,202836,368093
2869,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,71852,89969
2870,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology) (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,31114,31118
2871,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,272606,413940
2872,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,50837,91963
2873,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,149724,180716
2874,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,24036,34374
2875,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,12403,13311
2876,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,107568,139950
2877,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,17551,23500
2878,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,10754,11436
2879,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,188153,262509
2880,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,35863,61592
2881,Round 2,"B.P. Poddar Institute of Management & Technology, Kolkata",Electronics & Communication Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,17272,19263
2882,Round 2,"Bankura Unnayani Institute of Engineering, Bankura",Information Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,597661,1036863
2883,Round 2,"Bankura Unnayani Institute of Engineering, Bankura",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,77548,94093
2884,Round 2,"Bankura Unnayani Institute of Engineering, Bankura",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,378107,551367
2885,Round 2,"Bankura Unnayani Institute of Engineering, Bankura",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,64838,93851
2886,Round 2,"Bankura Unnayani Institute of Engineering, Bankura",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,21015,21015
2887,Round 2,"Bcda College of Pharmacy & Technology, Hridaypur, Madhyamgram",B.Pharm/Pharmaceutical Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,922074,922074
2888,Round 2,"Bcda College of Pharmacy & Technology, Hridaypur, Madhyamgram",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,29234,40110
2889,Round 2,"Bcda College of Pharmacy & Technology, Hridaypur, Madhyamgram",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,SC,51046,75221
2890,Round 2,"Bcda College of Pharmacy & Technology, Hridaypur, Madhyamgram",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,9933,10563
2891,Round 2,"Bengal College of Engineering & Technology, Durgapur",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,747356,747356
2892,Round 2,"Bengal College of Engineering & Technology, Durgapur",Information Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,445977,751747
2893,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,246994,389694
2894,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,56809,90724
2895,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,22483,25649
2896,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,630709,630709
2897,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,406158,730673
2898,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning) (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,28172,31907
2899,Round 2,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,827063,827063
2900,Round 2,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,44270,71797
2901,Round 2,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - A,82503,94418
2902,Round 2,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - B,72989,85478
2903,Round 2,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,SC,77624,92034
2904,Round 2,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,13124,16627
2905,Round 2,"Bharat Technology, Uluberia, Howrah",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,All India,Open,56900,91848
2906,Round 2,"Bharat Technology, Uluberia, Howrah",B.Pharm/Pharmaceutical Technology,B. Pharma,WBJEE Seats,Home State,OBC - B,96095,96095
2907,Round 2,"Bharat Technology, Uluberia, Howrah",B.Pharm/Pharmaceutical Technology (TFW),B. Pharma,WBJEE Seats,Home State,Tuition Fee Waiver,19268,20693
2908,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Electrical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,38960,39560
2909,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Information Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,757522,760389
2910,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,58024,86771
2911,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,87770,87770
2912,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,29996,29996
2913,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,318005,437522
2914,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,49297,66511
2915,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,68761,80136
2916,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,23263,27667
2917,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Electronics & Communication Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,838499,1098209
2918,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,77198,77198
2919,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Electronics & Communication Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,34633,38039
2920,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Cyber Security),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,455072,867044
2921,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Cyber Security),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,52415,71503
2922,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Cyber Security) (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,30092,30092
2923,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Artificial Intelligence),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,420396,604175
2924,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Artificial Intelligence),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,48500,67151
2925,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Artificial Intelligence),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,76067,94309
2926,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Artificial Intelligence) (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,26740,26740
2927,Round 2,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Electrical Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,673185,673185
2928,Round 2,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Information Technology,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,253045,529660
2929,Round 2,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Information Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,67836,92639
2930,Round 3,"Mckv Institute of Engineering, Liluah, Howrah",Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,40413,40413
2931,Round 3,"Govt. College of Engg. & Textile Technology, Berhampore",Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,31426,31426
2932,Round 3,ALIPURDUAR GOVERNMENT ENGINEERING AND MANAGEMENT COLLEGE,Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,36302,40222
2933,Round 3,"Techno Main Salt Lake, Sector-V, Salt Lake",Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,14404,14404
2934,Round 3,"Budge Budge Institute of Technology, Budge-Budge",Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,46707,46707
2935,Round 3,"Haldia Institute of Technology, Haldia, Purba Medinipur",Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,25935,25935
2936,Round 3,Swami Vivekananda University,Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,24649,24649
2937,Round 3,"Dr. B. C. Roy Engineering College, Durgapur",Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,41544,41544
2938,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering (TFW),B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,Tuition Fee Waiver,20244,32945
2939,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Civil Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,Home State,OBC - B,23033,23069
2940,Round 3,"Budge Budge Institute of Technology, Budge-Budge",Civil Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,61530,61530
2941,Round 3,"Haldia Institute of Technology, Haldia, Purba Medinipur",Civil Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),JEE(Main) Seats,All India,Open,521656,521656
2942,Round 3,"Haldia Institute of Technology, Haldia, Purba Medinipur",Civil Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,69900,86613
2943,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Civil Engineering,B.E/B.Tech (WBJEE/JEE(Main) Seats)/B.Arch (WBJEE Seats),WBJEE Seats,All India,Open,22510,95570
