Sr.No,Round,Institute,Program,Stream,Quota,Category,Opening Rank,Closing Rank
2401,Round 2,"Govt. College of Engineering & Ceramic Technology, Kolkata",Ceramic Enginering And Technology,B.E/B. Tech,Home State,SC,9972.0,19912
2402,Round 2,Jadavpur University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,592.0,1405
2403,Round 2,Jadavpur University,Construction Engineering,B.E/B. Tech,Home State,SC,6701.0,8807
2404,Round 2,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,38061.0,49498
2405,Round 2,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,Home State,SC,2715.0,7044
2406,Round 2,"Nshm Knowledge Campus, Kolkata Group of Institutions, Kolkata",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,12069.0,18164
2407,Round 2,"Global College of Pharmaceutical Technology, Krishnanagar",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,34887.0,48317
2408,Round 2,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,35301.0,51781
2409,Round 2,"Birbhum Pharmacy School, Hetampur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,36257.0,46435
2410,Round 2,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,30062.0,34225
2411,Round 2,"Bidhan Chandra Krishi Viswa Vidyalaya, Mohanpur, Nadia",Agricultural Engineering,B.E/B. Tech,Home State,SC,7066.0,10398
2412,Round 2,"Govt. College of Engineering & Textile Technology, Serampore",Apparel & Production Management,B.E/B. Tech,Home State,SC,21216.0,24561
2413,Round 2,"Heritage Institute of Technology, Kolkata",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,13963.0,13963
2414,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,21470.0,29424
2415,Round 2,"University of Kalyani, Science Instrumentation Centre",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,10462.0,14300
2416,Round 2,"Gupta College of Technological Sciences, Asansol, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,25722.0,42167
2417,Round 2,"Institute of Pharmacy, Jalpaiguri",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,3055.0,7490
2418,Round 2,"Anand College of Education, Debra, Paschim Medinipur",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,39260.0,54141
2419,Round 2,"Bengal College of Pharmaceutical Technology, Dubrajpur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,39665.0,50813
2420,Round 2,"Bcda College of Pharmacy & Technology, Hridaypur, Madhyamgram",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,20310.0,29023
2421,Round 2,"Bharat Technology, Uluberia, Howrah",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,33687.0,42734
2422,Round 2,"Rcc Institute of Information Technology, Kolkata",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,44462.0,63470
2423,Round 2,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,27567.0,32428
2424,Round 2,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B. Tech,Home State,SC,7440.0,11722
2425,Round 2,Swami Vivekananda University,Agricultural Engineering,B.E/B. Tech,Home State,SC,55791.0,60960
2426,Round 2,"Jis College of Engineering, Kalyani, Nadia",Agricultural Engineering,B.E/B. Tech,Home State,SC,54875.0,59084
2427,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",Food Technology,B.E/B. Tech,Home State,SC,63929.0,64778
2428,Round 2,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Food Technology,B.E/B. Tech,Home State,SC,19411.0,22693
2429,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B. Tech,Home State,SC,15184.0,19958
2430,Round 2,Jadavpur University,Metallurgical And Materials Engineering,B.E/B. Tech,Home State,SC,5759.0,7690
2431,Round 2,"Kaji Nazrul University, Asansol",Metallurgical And Materials Engineering,B.E/B. Tech,Home State,SC,23644.0,26283
2432,Round 2,"Govt. College of Engineering & Textile Technology, Serampore",Textile Technology,B.E/B. Tech,Home State,SC,13485.0,20481
2433,Round 2,"Govt. College of Engg. & Textile Technology, Berhampore",Textile Technology,B.E/B. Tech,Home State,SC,16347.0,22143
2434,Round 2,West Bengal University of Animal & Fishery Sciences,Dairy Technology,B.E/B. Tech,Home State,SC,8954.0,17900
2435,Round 2,"Kaji Nazrul University, Asansol",Mining Engineering,B.E/B. Tech,Home State,SC,18335.0,24570
2436,Round 2,"Heritage Institute of Technology, Kolkata",Biotechnology,B.E/B. Tech,Home State,SC,20887.0,20887
2437,Round 2,Jadavpur University,Production Engineering,B.E/B. Tech,Home State,SC,4018.0,6387
2438,Round 2,"Jis College of Engineering, Kalyani, Nadia",Biomedical Engineering,B.E/B. Tech,Home State,SC,47172.0,47172
2439,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,11102.0,16058
2440,Round 2,University Of Calcutta,COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,1838.0,3935
2441,Round 2,"Maulana Abul Kalam Azad University of Technology, West Bengal",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,2474.0,8382
2442,Round 2,"Govt. College of Engineering & Textile Technology, Serampore",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4565.0,11468
2443,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4209.0,7014
2444,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4445.0,10073
2445,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,7927.0,12175
2446,Round 2,Jadavpur University,COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,77.0,542
2447,Round 2,"Swami Vivekananda Institute of Science & Technology, Sonarpur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,47784.0,61894
2448,Round 2,"Rcc Institute of Information Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,13111.0,20972
2449,Round 2,"Govt. College of Engineering & Ceramic Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4604.0,8557
2450,Round 2,"Kalyani Goverment Engineering College, Kalyani, Nadia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,1774.0,4133
2451,Round 2,"Ramkrishna Mahato Government Engineering College, Purulia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,10186.0,13011
2452,Round 2,"Govt. College of Engg. & Textile Technology, Berhampore",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,11271.0,12888
2453,Round 2,"Jis College of Engineering, Kalyani, Nadia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,38851.0,45230
2454,Round 2,"Abacus Institute of Engineering & Management, Mogra, Hooghly",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,48545.0,51036
2455,Round 2,"Murshidabad College of Engineering & Technology, Murshidabad",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,51210.0,64342
2456,Round 2,"Narula Institute of Technology, Agarpara, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,22742.0,24338
2457,Round 2,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,SC,2895.0,5350
2458,Round 2,"Heritage Institute of Technology, Kolkata",Chemical Engineering,B.E/B. Tech,Home State,SC,17186.0,17186
2459,Round 2,"Calcutta Institute of Technology, Uluberia, Howrah",Chemical Engineering,B.E/B. Tech,Home State,SC,46804.0,60980
2460,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,37278.0,46990
2461,Round 2,"Future Institute of Engineering & Management, Sonarpur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,29920.0,35347
2462,Round 2,"Durgapur Institute of Advanced Technology & Management, Durgapur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,53795.0,63653
2463,Round 2,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,SC,7227.0,8901
2464,Round 2,"Heritage Institute of Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4235.0,4235
2465,Round 2,"Budge Budge Institute of Technology, Budge-Budge",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,60362.0,64838
2466,Round 2,"College of Engineering and Management, Kolaghat",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,46033.0,64670
2467,Round 2,"Future Institute of Technology, Boral, Garia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,47131.0,47737
2468,Round 2,"Calcutta Institute of Technology, Uluberia, Howrah",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,50663.0,62625
2469,Round 2,Jadavpur University,Mechanical Engineering,B.E/B. Tech,Home State,SC,1253.0,3891
2470,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B. Tech,Home State,SC,8552.0,13502
2471,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering,B.E/B. Tech,Home State,SC,14662.0,18577
2472,Round 2,"Kalyani Goverment Engineering College, Kalyani, Nadia",Mechanical Engineering,B.E/B. Tech,Home State,SC,7276.0,9464
2473,Round 2,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering,B.E/B. Tech,Home State,SC,15797.0,20219
2474,Round 2,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering,B.E/B. Tech,Home State,SC,13747.0,17120
2475,Round 2,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering,B.E/B. Tech,Home State,SC,14473.0,19560
2476,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,8745.0,11890
2477,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Information Technology,B.E/B. Tech,Home State,SC,7129.0,9081
2478,Round 2,"Govt. College of Engineering & Ceramic Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,9486.0,11576
2479,Round 2,"Kalyani Goverment Engineering College, Kalyani, Nadia",Information Technology,B.E/B. Tech,Home State,SC,4321.0,5809
2480,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",Information Technology,B.E/B. Tech,Home State,SC,50607.0,52685
2481,Round 2,"Future Institute of Engineering & Management, Sonarpur",Information Technology,B.E/B. Tech,Home State,SC,42996.0,46133
2482,Round 2,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,44589.0,46745
2483,Round 2,"Jis College of Engineering, Kalyani, Nadia",Information Technology,B.E/B. Tech,Home State,SC,62315.0,64769
2484,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Electrical Engineering,B.E/B. Tech,Home State,SC,17502.0,25172
2485,Round 2,University Of Calcutta,Electrical Engineering,B.E/B. Tech,Home State,SC,6222.0,6415
2486,Round 2,"Heritage Institute of Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,5255.0,5255
2487,Round 2,"Govt. College of Engineering & Textile Technology, Serampore",Information Technology,B.E/B. Tech,Home State,SC,11408.0,13944
2488,Round 2,Jadavpur University,Information Technology,B.E/B. Tech,Home State,SC,554.0,1406
2489,Round 2,"Rcc Institute of Information Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,20253.0,31212
2490,Round 2,University Of Calcutta,Information Technology,B.E/B. Tech,Home State,SC,4717.0,5619
2491,Round 2,"Maulana Abul Kalam Azad University of Technology, West Bengal",Information Technology,B.E/B. Tech,Home State,SC,8488.0,10716
2492,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology,B.E/B. Tech,Home State,SC,16402.0,18745
2493,Round 2,"University of Kalyani, Science Instrumentation Centre",Information Technology,B.E/B. Tech,Home State,SC,5882.0,10320
2494,Round 2,"Heritage Institute of Technology, Kolkata",Mechanical Engineering,B.E/B. Tech,Home State,SC,17739.0,17739
2495,Round 2,Jadavpur University,Civil Engineering,B.E/B. Tech,Home State,SC,1639.0,6174
2496,Round 2,"Ramkrishna Mahato Government Engineering College, Purulia",Civil Engineering,B.E/B. Tech,Home State,SC,14957.0,20317
2497,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Civil Engineering,B.E/B. Tech,Home State,SC,19057.0,25721
2498,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electrical & Electronics Engineering,B.E/B. Tech,Home State,SC,48963.0,49468
2499,Round 2,"Heritage Institute of Technology, Kolkata",Electrical Engineering,B.E/B. Tech,Home State,SC,11139.0,11139
2500,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",Civil Engineering,B.E/B. Tech,Home State,SC,15074.0,19294
2501,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Civil Engineering,B.E/B. Tech,Home State,SC,8602.0,13159
2502,Round 2,"Heritage Institute of Technology, Kolkata",Civil Engineering,B.E/B. Tech,Home State,SC,17857.0,17857
2503,Round 2,Jadavpur University,Electrical Engineering,B.E/B. Tech,Home State,SC,584.0,2295
2504,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering,B.E/B. Tech,Home State,SC,13220.0,17576
2505,Round 2,"Govt. College of Engg. & Textile Technology, Berhampore",Electrical Engineering,B.E/B. Tech,Home State,SC,11714.0,15471
2506,Round 2,"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,B.E/B. Tech,Home State,SC,39426.0,62512
2507,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electrical Engineering,B.E/B. Tech,Home State,SC,6805.0,11155
2508,Round 2,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electrical Engineering,B.E/B. Tech,Home State,SC,3529.0,7236
2509,Round 2,"Ramkrishna Mahato Government Engineering College, Purulia",Electrical Engineering,B.E/B. Tech,Home State,SC,12790.0,17650
2510,Round 2,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Electrical Engineering,B.E/B. Tech,Home State,SC,14450.0,17420
2511,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electrical Engineering,B.E/B. Tech,Home State,SC,53005.0,53668
2512,Round 2,Jadavpur University,Electrical Engineering,B.E/B. Tech,Home State,SC (PwD),31745.0,31920
2513,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Civil Engineering,B.E/B. Tech,Home State,SC (PwD),55059.0,55059
2514,Round 2,University Of Calcutta,Information Technology,B.E/B. Tech,Home State,SC (PwD),47375.0,47375
2515,Round 2,Jadavpur University,Information Technology,B.E/B. Tech,Home State,SC (PwD),26517.0,26517
2516,Round 2,"Govt. College of Engineering & Ceramic Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC (PwD),37795.0,37795
2517,Round 2,Jadavpur University,COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC (PwD),9284.0,9284
2518,Round 2,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,Home State,SC (PwD),23943.0,23943
2519,Round 2,Jadavpur University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC (PwD),29144.0,29144
2520,Round 2,Jadavpur University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,ST,1929.0,7471
2521,Round 2,Jadavpur University,Construction Engineering,B.E/B. Tech,Home State,ST,26821.0,33211
2522,Round 2,"Govt. College of Engineering & Ceramic Technology, Kolkata",Ceramic Enginering And Technology,B.E/B. Tech,Home State,ST,60921.0,60921
2523,Round 2,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,Home State,ST,8855.0,12246
2524,Round 2,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,ST,52147.0,52147
2525,Round 2,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,ST,63313.0,63313
2526,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,ST,62720.0,62720
2527,Round 2,"Heritage Institute of Technology, Kolkata",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,ST,19023.0,19023
2528,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,ST,46331.0,52356
2529,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,ST,25748.0,32897
